position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
1	5251.625	0
7	5251.625	0.03150975
13	5251.625	0.0630195
14	5251.625	0.068271125
15	5251.625	0.07352275
17	5251.625	0.084026
18	5251.625	0.089277625
24	5251.625	0.120787375
25	5251.625	0.126039
26	5251.625	0.13129062500000002
28	5350.708333333333	0.14199204166666668
29	5413.291666666667	0.14740533333333333
32	5978.666666666667	0.16534133333333334
33	6203.5	0.17154483333333334
34	6203.5	0.17774833333333334
37	6203.5	0.19635883333333334
38	6203.5	0.20256233333333334
41	6203.5	0.22117283333333335
42	6203.5	0.22737633333333335
43	6203.5	0.23357983333333335
46	6203.5	0.25219033333333335
49	6203.5	0.2708008333333333
50	6203.5	0.2770043333333333
51	6203.5	0.28320783333333327
52	6203.5	0.28941133333333324
53	6203.5	0.2956148333333332
57	6203.5	0.3204288333333332
58	6203.5	0.3266323333333332
63	6203.5	0.35764983333333317
64	6203.5	0.36385333333333314
65	6203.5	0.3700568333333331
66	6203.5	0.3762603333333331
393	6203.5	2.4048048333333334
409	6232.166666666667	2.5045195000000002
414	6497.125	2.5370051250000003
415	6598.833333333333	2.5436039583333336
421	6800.208333333333	2.5844052083333335
422	7226.791666666667	2.591632
424	7475.791666666667	2.6065835833333333
426	7491.75	2.6215670833333333
428	7491.75	2.6365505833333334
429	7491.75	2.644042333333333
723	7491.75	4.846616833333333
724	7491.75	4.854108583333333
782	7491.75	5.288630083333333
783	7491.75	5.296121833333332
785	7491.75	5.311105333333332
787	7491.75	5.326088833333332
789	7491.75	5.341072333333331
791	7492.666666666667	5.356057666666665
792	7494.458333333333	5.363552124999998
793	7494.458333333333	5.371046583333332
795	7494.458333333333	5.386035499999998
797	7494.458333333333	5.401024416666665
798	7494.458333333333	5.408518874999999
799	7494.458333333333	5.416013333333332
820	7494.458333333333	5.573396958333332
822	7471.541666666667	5.588340041666665
823	7471.541666666667	5.595811583333332
824	7471.541666666667	5.603283124999999
825	7471.541666666667	5.610754666666666
826	7471.541666666667	5.618226208333333
831	7471.541666666667	5.655583916666666
832	7471.541666666667	5.663055458333333
833	7561.125	5.670616583333333
834	7561.125	5.678177708333332
835	7561.125	5.685738833333332
889	7561.125	6.094039583333332
891	7496.416666666667	6.109032416666666
914	7438.041666666667	6.280107374999999
939	7438.041666666667	6.466058416666666
941	7438.041666666667	6.480934499999999
943	7438.041666666667	6.495810583333332
1153	7438.041666666667	8.057799333333332
1154	7018.375	8.064817708333331
1156	3106.7916666666665	8.071031291666664
1158	1020.1666666666666	8.073071624999997
1166	173.45833333333334	8.074459291666663
1168	137.125	8.074733541666664
1170	116	8.074965541666664
1216	115.91666666666667	8.080297708333331
1357	115.91666666666667	8.096641958333331
1358	247.08333333333334	8.096889041666664
1359	267.4166666666667	8.09715645833333
1363	323.5833333333333	8.098450791666664
1370	363.25	8.100993541666664
1372	744.75	8.102483041666664
1373	1046.1250000000002	8.103529166666664
1374	1375.6666666666667	8.10490483333333
1377	1653.375	8.10986495833333
1378	1851.875	8.11171683333333
1379	1851.875	8.11356870833333
1380	1851.875	8.11542058333333
1382	1714.2916666666667	8.118849166666664
1383	624.875	8.119474041666663
1387	576.875	8.121781541666664
1389	411.1666666666667	8.122603874999998
1392	136.79166666666666	8.123014249999997
1499	133.79166666666666	8.13732995833333
1505	133.79166666666666	8.13813270833333
1506	133.79166666666666	8.138266499999997
2969	133.79166666666666	8.33400370833333
2973	133.79166666666666	8.334538874999998
2981	133.79166666666666	8.33560920833333
2982	133.79166666666666	8.335742999999997
3198	400.9166666666667	8.422340999999998
3200	604.375	8.423549749999998
3201	801.8333333333334	8.424351583333332
3202	891.125	8.425242708333332
3207	942.9583333333334	8.429957499999999
3211	942.9583333333334	8.433729333333332
3213	942.9583333333334	8.435615249999998
3214	942.9583333333334	8.43655820833333
3348	961.625	8.56541595833333
3349	966.5	8.566382458333331
3359	966.5	8.576047458333331
3361	968.75	8.577984958333332
3364	968.75	8.580891208333332
3365	968.75	8.581859958333332
3370	968.75	8.586703708333332
3376	968.75	8.59251620833333
3378	968.75	8.594453708333331
3380	968.75	8.596391208333332
3387	968.75	8.603172458333331
3398	968.75	8.613828708333331
3406	968.75	8.621578708333331
3407	968.75	8.622547458333331
3408	968.75	8.623516208333331
3410	968.75	8.625453708333332
3414	968.75	8.629328708333333
3416	968.75	8.631266208333333
