position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
12	2506.9583333333335	0
30	2506.9583333333335	0.04512525
38	2506.9583333333335	0.06518091666666667
51	2506.9583333333335	0.09777137500000001
55	2506.9583333333335	0.10779920833333334
57	2506.9583333333335	0.11281312500000001
58	2506.9583333333335	0.11532008333333335
65	2506.9583333333335	0.13286879166666668
102	2506.9583333333335	0.22562625000000003
107	2506.9583333333335	0.23816104166666668
117	2506.9583333333335	0.263230625
134	2506.9583333333335	0.3058489166666667
136	2506.9583333333335	0.31086283333333337
138	2506.9583333333335	0.31587675000000004
161	2506.9583333333335	0.3735367916666667
167	2506.9583333333335	0.3885785416666667
189	2506.9583333333335	0.4437316250000001
223	2506.9583333333335	0.5289682083333334
270	2506.9583333333335	0.64679525
281	2561.9583333333335	0.6749767916666667
301	2571	0.7263967916666667
381	2571	0.9320767916666667
452	2571	1.1146177916666666
1278	2571	3.2382637916666663
3213	2571	8.213148791666665
4177	5.416666666666667	8.218370458333332
4180	5.416666666666667	8.218386708333332
4188	5.416666666666667	8.218430041666666
4191	5.416666666666667	8.218446291666666
4192	5.416666666666667	8.218451708333333
4195	5.416666666666667	8.218467958333333
4198	5.416666666666667	8.218484208333333
4205	5.416666666666667	8.218522125
4207	5.416666666666667	8.218532958333332
4208	5.416666666666667	8.218538375
4209	5.416666666666667	8.218543791666667
4211	5.416666666666667	8.218554625
4215	10.666666666666666	8.218597291666667
4218	22.583333333333332	8.218665041666666
4225	103.41666666666667	8.219388958333333
4229	106.20833333333333	8.219813791666667
4496	106.20833333333333	8.248171416666667
4500	106.20833333333333	8.24859625
4502	106.20833333333333	8.248808666666667
4503	106.20833333333333	8.248914875
4505	106.20833333333333	8.249127291666667
4510	106.20833333333333	8.249658333333334
4516	106.20833333333333	8.250295583333335
4562	106.20833333333333	8.255181166666668
4564	106.20833333333333	8.255393583333335
4589	106.20833333333333	8.258048791666669
4591	106.20833333333333	8.258261208333336
9242	54.541666666666664	8.511934500000002
9243	5.958333333333333	8.511940458333335
9244	0.125	8.511940583333335
9246	0.125	8.511940833333334
9251	0.125	8.511941458333334
9252	0.125	8.511941583333334
9257	0.125	8.511942208333334
9260	0.125	8.511942583333335
9261	0.125	8.511942708333335
9336	0.125	8.511952083333334
9337	0.125	8.511952208333334
9356	0.125	8.511954583333333
9357	0.125	8.511954708333333
9405	0.125	8.511960708333334
9408	0.125	8.511961083333334
9512	0.125	8.511974083333333
9516	0.125	8.511974583333334
9518	0.125	8.511974833333333
9523	0.125	8.511975458333334
9533	0.125	8.511976708333334
9543	0.125	8.511977958333334
9545	0.125	8.511978208333334
9577	0.125	8.511982208333334
9582	0.125	8.511982833333334
9586	0.125	8.511983333333335
9598	0.125	8.511984833333335
9599	0.125	8.511984958333334
9665	0.125	8.511993208333335
9666	0.125	8.511993333333335
9748	0.125	8.512003583333335
9749	0.125	8.512003708333335
9756	0.125	8.512004583333335
9758	0.125	8.512004833333334
9767	0.125	8.512005958333335
9770	0.125	8.512006333333336
9779	0.125	8.512007458333336
9780	1010.6666666666666	8.513018125000002
9784	0.4583333333333333	8.513019958333336
9794	0.4583333333333333	8.51302454166667
9799	0.4583333333333333	8.513026833333337
9804	0.4583333333333333	8.513029125000003
9806	0.4583333333333333	8.513030041666669
9807	0.4583333333333333	8.513030500000003
9818	0.4583333333333333	8.51303554166667
9824	0.4583333333333333	8.51303829166667
9847	0.4583333333333333	8.513048833333336
9883	0.4583333333333333	8.513065333333335
9887	0.4583333333333333	8.51306716666667
9893	0.4583333333333333	8.51306991666667
9896	0.4583333333333333	8.51307129166667
9900	0.4583333333333333	8.513073125000004
9903	0.4583333333333333	8.513074500000004
10004	4.250000000000001	8.513503750000003
10006	16.75	8.513537250000004
10008	31.458333333333332	8.51360016666667
10140	0.625	8.51368266666667
10180	0.625	8.51370766666667
10182	0.625	8.51370891666667
10189	0.625	8.51371329166667
10205	0.625	8.51372329166667
10222	0.625	8.51373391666667
10245	0.625	8.51374829166667
10265	140.41666666666666	8.516556625000003
10266	223.08333333333334	8.516779708333337
11475	223.08333333333334	8.786487458333337
11478	223.08333333333334	8.787156708333336
11481	223.08333333333334	8.787825958333336
11497	60.791666666666664	8.788798625000002
11522	40.333333333333336	8.789806958333335
11540	26.208333333333332	8.790278708333336
11546	23.375	8.790418958333335
11576	23.375	8.791120208333336
11589	23.375	8.791424083333336
12838	23.375	8.820619458333336
12841	23.375	8.820689583333337
12844	23.375	8.820759708333338
12846	23.375	8.820806458333337
13199	23.375	8.829057833333337
13220	23.375	8.829548708333338
13234	23.375	8.829875958333337
13459	80.25	8.847932208333338
13522	135	8.856437208333338
13553	196.29166666666666	8.862522250000005
13555	212.41666666666666	8.862947083333339
13560	213.625	8.864015208333338
13592	213.625	8.870851208333338
13605	213.625	8.873628333333338
13616	213.625	8.875978208333338
13626	213.625	8.878114458333338
13628	213.625	8.878541708333337
13630	213.625	8.878968958333337
13638	213.625	8.880677958333337
13641	213.625	8.881318833333337
13647	213.625	8.882600583333337
13665	213.625	8.886445833333337
13668	213.625	8.887086708333337
13671	213.625	8.887727583333337
13696	213.08333333333334	8.89305466666667
13722	4.583333333333333	8.893173833333336
13732	4.583333333333333	8.893219666666669
13743	4.583333333333333	8.893270083333336
13748	4.583333333333333	8.893293000000003
13753	4.583333333333333	8.89331591666667
13763	4.583333333333333	8.893361750000004
13768	4.583333333333333	8.893384666666671
13773	4.583333333333333	8.893407583333339
13774	10.958333333333334	8.893418541666673
13776	171.75	8.893762041666673
13800	0.125	8.893765041666672
13818	0.125	8.893767291666672
13830	0.125	8.893768791666671
13836	0.125	8.893769541666671
13841	0.125	8.893770166666672
13856	0.125	8.893772041666672
13885	0.125	8.893775666666672
13890	0.125	8.893776291666672
13896	0.125	8.893777041666672
13897	0.125	8.893777166666672
13902	0.125	8.893777791666672
13909	0.125	8.893778666666671
13911	0.125	8.89377891666667
13915	0.125	8.893779416666671
13918	0.125	8.893779791666672
13919	0.125	8.893779916666672
13924	0.125	8.893780541666672
13925	0.125	8.893780666666672
13926	0.125	8.893780791666671
13938	0.125	8.893782291666671
13947	0.125	8.893783416666672
13954	0.125	8.893784291666671
14007	0.125	8.89379091666667
14011	0.125	8.893791416666671
14014	0.125	8.893791791666672
14037	0.125	8.893794666666672
14045	1372.9166666666667	8.904778000000006
14048	41.666666666666664	8.904903000000006
14084	204.125	8.912251500000007
14085	369.375	8.912620875000007
14086	746.875	8.913367750000008
14141	36.166666666666664	8.915356916666674
14240	510.7083333333333	8.965917041666675
14254	510.7083333333333	8.973066958333341
14257	510.7083333333333	8.974599083333342
14262	510.7083333333333	8.977152625000008
14266	415.7916666666667	8.978815791666674
14267	275.2083333333333	8.979091000000007
14268	138.75	8.979229750000007
14534	58.375	8.994757500000008
14536	40.25	8.994838000000007
14542	40.25	8.995079500000006
14543	40.25	8.995119750000006
14564	40.25	8.995965000000005
14568	40.25	8.996126000000006
14574	40.25	8.996367500000005
14575	55.791666666666664	8.996423291666671
14577	113.83333333333333	8.996650958333339
14578	149.875	8.996800833333339
14580	208.70833333333334	8.997218250000005
14581	329.6666666666667	8.997547916666672
14728	140.29166666666666	9.018170791666673
14729	49.75	9.018220541666674
14735	49.75	9.018519041666673
14738	49.75	9.018668291666673
14772	49.75	9.020359791666673
14778	49.75	9.020658291666672
14780	49.75	9.020757791666671
14783	51.791666666666664	9.020913166666672
14802	58.958333333333336	9.022033375000005
14818	72.08333333333333	9.023186708333338
14820	87.75	9.023362208333337
14841	35.666666666666664	9.024111208333338
14854	19.25	9.024361458333338
14870	1.5833333333333333	9.024386791666672
14897	1.5833333333333333	9.024429541666672
14899	1.5833333333333333	9.02443270833334
15005	8.458333333333334	9.025329291666672
15009	27.208333333333332	9.025438125000006
15011	43.541666666666664	9.02552520833334
15015	52.916666666666664	9.025736875000007
20319	52.916666666666664	9.306406875000008
22641	52.916666666666664	9.429279375000007
22808	52.916666666666664	9.43811645833334
22854	52.916666666666664	9.440550625000007
22855	52.916666666666664	9.440603541666674
22882	52.916666666666664	9.442032291666674
22885	52.916666666666664	9.442191041666675
22898	52.916666666666664	9.442878958333342
22901	52.916666666666664	9.443037708333343
22928	52.916666666666664	9.444466458333343
24048	52.916666666666664	9.503733125000009
24050	52.916666666666664	9.503838958333342
24233	52.916666666666664	9.513522708333342
24235	52.916666666666664	9.513628541666675
24239	52.916666666666664	9.513840208333342
24557	52.916666666666664	9.530667708333342
24561	52.916666666666664	9.530879375000008
24562	52.916666666666664	9.530932291666675
24611	807.0833333333334	9.570479375000009
24616	807.0833333333334	9.574514791666676
24618	789.375	9.576093541666676
24620	118.5	9.576330541666676
24625	116.29166666666667	9.576912000000009
24627	116.29166666666667	9.577144583333343
24630	116.29166666666667	9.577493458333343
24636	116.29166666666667	9.578191208333344
24644	116.29166666666667	9.579121541666677
24650	116.29166666666667	9.579819291666677
24659	116.29166666666667	9.580865916666678
24666	116.29166666666667	9.581679958333345
24671	116.29166666666667	9.582261416666677
24684	116.29166666666667	9.583773208333344
24685	116.29166666666667	9.58388950000001
24694	116.29166666666667	9.584936125000011
24695	116.29166666666667	9.585052416666677
24698	116.29166666666667	9.585401291666678
24703	116.29166666666667	9.58598275000001
24704	116.29166666666667	9.586099041666676
24706	116.29166666666667	9.58633162500001
24713	116.29166666666667	9.587145666666677
24714	116.29166666666667	9.587261958333343
24715	116.29166666666667	9.58737825000001
24716	116.29166666666667	9.587494541666675
24718	116.29166666666667	9.58772712500001
24719	116.29166666666667	9.587843416666676
24724	116.29166666666667	9.588424875000008
24725	116.29166666666667	9.588541166666674
24728	116.29166666666667	9.588890041666675
24732	116.29166666666667	9.589355208333341
24737	116.29166666666667	9.589936666666674
24744	116.29166666666667	9.59075070833334
24767	116.29166666666667	9.593425416666674
24775	111.25	9.594315416666674
24777	101.79166666666667	9.594519000000007
24778	88.375	9.594607375000008
24779	63.75	9.594671125000009
24784	48.708333333333336	9.594914666666675
24789	38.208333333333336	9.595105708333342
24791	15.208333333333334	9.595136125000009
24811	15.208333333333334	9.595440291666675
24814	15.208333333333334	9.595485916666675
24816	15.208333333333334	9.595516333333341
24819	15.208333333333334	9.595561958333342
24836	15.208333333333334	9.595820500000007
