position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
95	8579.166666666668	0
216	8892	1.0759320000000001
222	9025.541666666666	1.13008525
223	9025.541666666666	1.1391107916666667
224	9025.541666666666	1.1481363333333334
226	9025.541666666666	1.1661874166666668
227	9025.541666666666	1.1752129583333335
228	9025.541666666666	1.1842385000000002
230	9025.541666666666	1.2022895833333336
231	9074.666666666666	1.2113642500000001
232	9244.875	1.2206091250000002
885	9244.875	7.2575125
918	9244.875	7.562593375
921	9244.875	7.5903279999999995
922	9244.875	7.599572875
926	9244.875	7.636552375
927	9244.875	7.64579725
928	9244.875	7.6550421250000005
935	9244.875	7.7197562500000005
939	9273.958333333334	7.756852083333334
941	9277.916666666666	7.775407916666667
942	9277.916666666666	7.784685833333334
943	9277.916666666666	7.793963750000001
944	9277.916666666666	7.803241666666668
2055	9277.916666666666	18.111007083333334
2056	9277.916666666666	18.120285
2058	9177.916666666666	18.138640833333334
2061	9157.375	18.166112958333333
2062	9157.375	18.175270333333334
2063	9157.375	18.184427708333335
2064	9157.375	18.193585083333335
2066	9063.625	18.211712333333335
2070	8000.375	18.243713833333334
2073	6982.583333333333	18.264661583333336
2077	5120.583333333333	18.28514391666667
2080	4629.625	18.29903279166667
2083	2596	18.30682079166667
2085	1847.625	18.31051604166667
2086	1358.4583333333333	18.311874500000002
2091	1358.4583333333333	18.31866679166667
2093	1358.4583333333333	18.321383708333336
2095	1358.4583333333333	18.324100625000003
2096	1358.4583333333333	18.325459083333335
2099	1358.4583333333333	18.329534458333335
2101	1354.5	18.332243458333334
2615	1356.3333333333333	19.02939879166667
3023	1356.3333333333333	19.58278279166667
3028	1356.3333333333333	19.589564458333335
3032	1356.3333333333333	19.59498979166667
3033	1356.3333333333333	19.596346125000004
3061	1356.3333333333333	19.634323458333338
3064	1391.7083333333333	19.638498583333337
3065	1261.25	19.639759833333336
3066	888.375	19.640648208333335
3067	536.125	19.641184333333335
3068	506.4166666666667	19.641690750000002
3069	396.125	19.642086875000004
3072	351.0833333333333	19.643140125000002
3076	250.29166666666666	19.644141291666667
3079	149.45833333333334	19.64458966666667
3080	22.333333333333332	19.644612000000002
3082	22.333333333333332	19.64465666666667
3083	22.333333333333332	19.644679000000004
3084	22.333333333333332	19.644701333333337
3753	568.1666666666666	20.024804833333338
3756	1564.2083333333333	20.02949745833334
3765	2403.9583333333335	20.051133083333337
3774	2523.3333333333335	20.073843083333337
3775	2523.3333333333335	20.07636641666667
3776	2523.3333333333335	20.078889750000002
3779	2523.3333333333335	20.086459750000003
3785	2523.3333333333335	20.101599750000002
3971	2523.3333333333335	20.57093975
3974	2523.3333333333335	20.578509750000002
3975	2558.0833333333335	20.581067833333336
3976	2558.0833333333335	20.58362591666667
3978	2558.0833333333335	20.588742083333337
3980	2558.0833333333335	20.593858250000004
3984	2558.0833333333335	20.60409058333334
3985	2558.0833333333335	20.606648666666672
3986	2766.25	20.609414916666672
6869	3093.25	29.52725466666667
6871	3090.375	29.53343541666667
6923	3090.375	29.69413491666667
6925	3090.375	29.70031566666667
6929	3090.375	29.71267716666667
6930	3090.375	29.71576754166667
6933	3090.375	29.72503866666667
6937	3090.375	29.73740016666667
6938	3090.375	29.74049054166667
6939	3090.375	29.74358091666667
6940	3256.2083333333335	29.746837125000003
6941	3289.9583333333335	29.750127083333336
6953	3601.6666666666665	29.793347083333337
7028	3745.4583333333335	30.074256458333338
8629	3745.4583333333335	36.070735250000006
8634	3745.4583333333335	36.08946254166667
8635	3745.4583333333335	36.093208000000004
8638	3745.4583333333335	36.10444437500001
8644	3745.4583333333335	36.126917125000006
8645	3745.4583333333335	36.13066258333334
8647	3745.4583333333335	36.13815350000001
8652	3745.4583333333335	36.15688079166667
8653	3745.4583333333335	36.16062625000001
8654	3745.4583333333335	36.16437170833334
13940	3745.4583333333335	55.96286445833334
13944	3745.4583333333335	55.97784629166667
13952	3745.4583333333335	56.00780995833334
13953	3745.4583333333335	56.011555416666674
13955	3745.4583333333335	56.01904633333334
13956	3745.4583333333335	56.02279179166668
14544	3745.4583333333335	58.225121291666674
14545	3745.4583333333335	58.22886675000001
14547	3745.4583333333335	58.23635766666668
14605	3745.4583333333335	58.45359425000001
14608	3745.4583333333335	58.46483062500001
14609	3745.4583333333335	58.468576083333346
14611	3745.4583333333335	58.476067000000015
14617	3745.4583333333335	58.49853975000001
14621	3707.375	58.51336925000001
14623	3707.375	58.52078400000001
14624	3707.375	58.52449137500001
14627	3707.375	58.53561350000001
14628	3707.375	58.53932087500001
14629	3707.375	58.543028250000006
15959	3707.375	63.473837
15961	3707.375	63.481251750000006
15962	3707.375	63.484959125
15967	3707.375	63.503496000000005
15968	3707.375	63.507203375
15970	3707.375	63.514618125000005
15971	3707.375	63.5183255
15972	3707.375	63.522032875
15979	3707.375	63.5479845
15980	3707.375	63.551691874999996
15981	3707.375	63.555399249999994
15982	3707.375	63.55910662499999
15983	3707.375	63.56281399999999
15984	3707.375	63.566521374999986
15985	3707.375	63.570228749999984
15991	3707.375	63.592472999999984
15997	3733.2916666666665	63.61487274999998
16002	3830.2916666666665	63.634024208333315
16003	3830.2916666666665	63.63785449999998
16006	3830.2916666666665	63.64934537499998
16008	3830.2916666666665	63.657005958333315
16015	3830.2916666666665	63.68381799999998
16017	3830.2916666666665	63.691478583333314
16018	3830.2916666666665	63.69530887499998
16019	3830.2916666666665	63.69913916666665
16020	3830.2916666666665	63.702969458333314
16024	3830.2916666666665	63.71829062499998
16025	3830.2916666666665	63.72212091666665
16032	3349.4583333333335	63.74556712499998
16033	3314.9583333333335	63.748882083333314
16034	3249.1666666666665	63.752131249999984
16036	3249.1666666666665	63.75862958333332
16042	3249.1666666666665	63.778124583333316
16043	3249.1666666666665	63.781373749999986
16044	3100.2916666666665	63.784474041666655
16045	2854.75	63.78732879166665
16046	2491.5833333333335	63.789820374999984
16047	1894.3333333333333	63.791714708333316
16048	1846.0416666666667	63.79356074999998
16050	1476.8333333333333	63.79651441666665
16056	1476.8333333333333	63.80537541666666
16057	1476.8333333333333	63.80685224999999
16058	1476.8333333333333	63.80832908333333
16060	1475.875	63.81128083333333
16065	1475.875	63.81866020833333
16068	1475.875	63.823087833333325
16074	1475.875	63.83194308333333
16075	1475.875	63.833418958333326
16076	1475.875	63.83489483333332
16077	1475.875	63.83637070833332
16079	1475.875	63.83932245833332
16081	1475.875	63.84227420833332
16082	1475.875	63.84375008333332
16083	1475.875	63.845225958333316
16085	1475.875	63.84817770833332
16088	1475.875	63.852605333333315
16089	1475.875	63.85408120833331
16092	1475.875	63.85850883333331
16093	1475.875	63.85998470833331
16094	1475.875	63.861460583333304
16095	1475.875	63.8629364583333
16098	1475.875	63.8673640833333
16102	1475.875	63.8732675833333
16103	1475.875	63.8747434583333
16105	1475.875	63.8776952083333
16106	1475.875	63.8791710833333
16108	1475.875	63.8821228333333
16110	1475.875	63.8850745833333
16111	1475.875	63.886550458333296
16113	1475.875	63.8895022083333
16115	1475.875	63.8924539583333
16116	1475.875	63.893929833333296
16117	1475.875	63.89540570833329
16118	1475.875	63.89688158333329
16119	1475.875	63.89835745833329
16120	1475.875	63.899833333333284
16123	1475.875	63.90426095833328
16125	1475.875	63.90721270833328
16126	1475.875	63.90868858333328
16130	1475.875	63.91459208333328
16131	1475.875	63.91606795833328
16133	1475.875	63.91901970833328
16134	1475.875	63.92049558333328
16135	1475.875	63.921971458333275
16137	1475.875	63.924923208333276
