position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
2155	1602.0833333333333	0
2174	1536.6666666666667	0.02919666666666667
2175	1359.5833333333333	0.030556250000000004
2176	870.0416666666666	0.03142629166666667
2178	821.2083333333334	0.033068708333333335
2183	801.5833333333334	0.037076625
2189	801.5833333333334	0.041886125
2190	801.5833333333334	0.04268770833333334
2191	794.2083333333334	0.04348191666666667
2192	794.2083333333334	0.044276125
2193	794.2083333333334	0.04507033333333333
2197	794.2083333333334	0.04824716666666666
2234	794.2083333333334	0.07763287499999999
2236	794.2083333333334	0.07922129166666665
2243	794.2083333333334	0.08478074999999999
2245	794.2083333333334	0.08636916666666665
2246	794.2083333333334	0.08716337499999999
2249	794.2083333333334	0.08954599999999999
2252	794.2083333333334	0.09192862499999999
2253	794.2083333333334	0.09272283333333332
2256	794.2083333333334	0.09510545833333332
2257	794.2083333333334	0.09589966666666666
2259	794.2083333333334	0.09748808333333332
2260	794.2083333333334	0.09828229166666666
2264	794.2083333333334	0.101459125
2267	794.2083333333334	0.10384175
2269	794.2083333333334	0.10543016666666666
2277	794.2083333333334	0.11178383333333333
2278	794.2083333333334	0.11257804166666667
2294	794.2083333333334	0.125285375
2295	794.2083333333334	0.12607958333333333
2299	794.2083333333334	0.12925641666666665
2305	794.2083333333334	0.13402166666666665
2314	794.2083333333334	0.14116954166666665
2318	794.2083333333334	0.14434637499999997
2319	794.2083333333334	0.1451405833333333
2321	794.2083333333334	0.14672899999999997
2327	794.2083333333334	0.15149424999999997
2328	794.2083333333334	0.1522884583333333
2330	794.2083333333334	0.15387687499999997
2334	794.2083333333334	0.1570537083333333
2335	794.2083333333334	0.15784791666666662
2336	794.2083333333334	0.15864212499999994
2340	794.2083333333334	0.16181895833333326
2341	794.2083333333334	0.1626131666666666
2351	794.2083333333334	0.1705552499999999
2352	794.2083333333334	0.17134945833333323
2353	794.2083333333334	0.17214366666666656
2360	794.2083333333334	0.17770312499999988
2361	794.2083333333334	0.1784973333333332
2365	794.2083333333334	0.18167416666666653
2366	794.2083333333334	0.18246837499999985
2370	794.2083333333334	0.18564520833333317
2374	794.2083333333334	0.1888220416666665
2381	794.2083333333334	0.19438149999999982
2385	794.2083333333334	0.19755833333333314
2386	794.75	0.19835308333333315
2389	800	0.20075308333333317
2390	800	0.20155308333333316
2391	800	0.20235308333333316
2393	800	0.20395308333333315
2399	798	0.20874108333333313
2401	798	0.21033708333333312
2404	799.625	0.21273595833333311
2406	799.625	0.2143352083333331
2409	799.625	0.2167340833333331
2419	799.625	0.22473033333333312
2423	799.625	0.2279288333333331
2425	799.625	0.2295280833333331
2426	799.625	0.2303277083333331
2427	799.625	0.2311273333333331
2428	799.625	0.2319269583333331
2430	799.625	0.2335262083333331
2435	799.625	0.2375243333333331
2436	799.625	0.23832395833333309
2437	799.625	0.23912358333333308
2438	799.625	0.23992320833333308
2441	799.625	0.24232208333333308
2443	799.625	0.24392133333333307
2444	799.625	0.24472095833333307
2451	799.625	0.2503183333333331
2452	799.625	0.2511179583333331
2453	799.625	0.25191758333333314
2454	799.625	0.25271720833333317
2456	799.625	0.25431645833333316
2458	799.625	0.25591570833333316
2465	799.625	0.2615130833333332
2466	799.625	0.2623127083333332
2467	799.625	0.2631123333333332
2474	799.625	0.26870970833333324
2475	799.625	0.26950933333333327
2476	799.625	0.2703089583333333
2480	799.625	0.2735074583333333
2484	799.625	0.2767059583333333
2488	799.625	0.2799044583333333
2489	799.625	0.2807040833333333
2490	799.625	0.2815037083333333
2496	799.625	0.2863014583333333
2497	799.625	0.28710108333333334
2501	799.625	0.29029958333333333
2502	799.625	0.29109920833333336
2503	799.625	0.2918988333333334
2504	799.625	0.2926984583333334
2505	799.625	0.29349808333333344
5191	799.625	2.4412908333333334
5199	799.625	2.4476878333333336
5200	799.625	2.4484874583333336
5202	799.625	2.4500867083333335
5209	799.625	2.4556840833333333
5210	799.625	2.4564837083333333
5211	799.625	2.4572833333333333
5213	799.625	2.458882583333333
5215	799.625	2.460481833333333
5219	799.625	2.463680333333333
5221	799.625	2.465279583333333
5231	799.625	2.473275833333333
5237	799.625	2.478073583333333
5246	799.625	2.485270208333333
5251	799.625	2.489268333333333
5255	799.625	2.492466833333333
5257	799.625	2.494066083333333
5258	801.7916666666666	2.4948678749999993
5264	810.3333333333334	2.4997298749999994
5265	810.3333333333334	2.500540208333333
5266	810.3333333333334	2.501350541666666
5267	810.3333333333334	2.5021608749999995
5273	810.3333333333334	2.5070228749999997
5276	810.3333333333334	2.5094538749999997
5284	810.3333333333334	2.5159365416666666
5289	810.3333333333334	2.5199882083333334
5291	810.3333333333334	2.521608875
5292	810.3333333333334	2.5224192083333334
5348	810.3333333333334	2.567797875
5357	810.3333333333334	2.5750908750000003
5359	810.3333333333334	2.576711541666667
5365	810.3333333333334	2.581573541666667
5366	810.3333333333334	2.5823838750000006
5367	810.3333333333334	2.583194208333334
5392	810.3333333333334	2.6034525416666674
5398	1044.7500000000002	2.6097210416666674
5413	1442.5	2.6313585416666676
5416	1779.875	2.6366981666666676
5419	1846.4166666666667	2.6422374166666676
5421	1846.4166666666667	2.645930250000001
5425	1846.4166666666667	2.6533159166666676
5428	1846.4166666666667	2.6588551666666675
5434	1846.4166666666667	2.6699336666666675
11303	2462.6666666666665	17.123324333333333
11304	3259.0416666666665	17.126583375
11305	3963.4166666666665	17.130546791666667
11306	4016.125	17.134562916666667
11329	4016.125	17.226933791666667
11340	4087.7916666666665	17.2718995
11343	4087.7916666666665	17.284162875
11344	4087.7916666666665	17.288250666666666
11345	4087.7916666666665	17.292338458333333
11349	4087.7916666666665	17.308689625
11350	4087.7916666666665	17.312777416666666
11355	4185	17.333702416666664
11356	4725.208333333333	17.338427624999998
11357	5699.625	17.344127249999996
11358	6009.291666666667	17.350136541666664
11362	6009.291666666667	17.37417370833333
11364	6009.291666666667	17.386192291666664
11365	6028	17.392220291666664
11367	6368.541666666667	17.404957375
11370	6368.541666666667	17.424063
11371	6368.541666666667	17.430431541666668
11380	6368.541666666667	17.48774841666667
11384	6368.541666666667	17.513222583333334
11390	6368.541666666667	17.551433833333334
11391	6368.541666666667	17.557802375
11392	6368.541666666667	17.56417091666667
11393	6368.541666666667	17.570539458333336
11394	6368.541666666667	17.576908000000003
11395	6368.541666666667	17.58327654166667
11510	6368.541666666667	18.315658833333337
11512	6368.541666666667	18.328395916666672
11998	6435.291666666667	21.45594766666667
12000	6743.541666666667	21.469434750000005
12003	6901.75	21.490140000000004
12004	6901.75	21.497041750000005
12005	6901.75	21.503943500000005
12007	6901.75	21.517747000000007
12008	6901.75	21.524648750000008
12168	6767.375	22.607428750000008
12170	2983.5833333333335	22.613395916666676
12172	516.875	22.614429666666677
12175	374.7083333333333	22.615553791666677
12178	374.7083333333333	22.616677916666678
12179	374.7083333333333	22.61705262500001
12180	374.7083333333333	22.617427333333342
12182	374.7083333333333	22.61817675000001
12183	374.7083333333333	22.618551458333343
12184	374.7083333333333	22.618926166666675
12185	374.7083333333333	22.619300875000008
12187	374.7083333333333	22.620050291666676
12190	374.7083333333333	22.621174416666676
12194	374.7083333333333	22.62267325000001
12196	374.7083333333333	22.623422666666677
12197	374.7083333333333	22.62379737500001
12199	374.7083333333333	22.624546791666678
12201	374.7083333333333	22.625296208333346
12287	374.7083333333333	22.657521125000013
12294	395.1666666666667	22.66028729166668
12295	404.2083333333333	22.660691500000013
12302	412.4166666666667	22.66357841666668
12303	412.4166666666667	22.663990833333347
12306	412.4166666666667	22.665228083333346
12309	1552.75	22.669886333333345
12310	4049	22.673935333333343
12315	5349.916666666667	22.700684916666678
12317	5349.916666666667	22.71138475000001
12320	5349.916666666667	22.72743450000001
12321	5349.916666666667	22.73278441666668
12322	5349.916666666667	22.738134333333345
12324	5349.916666666667	22.74883416666668
12326	5349.916666666667	22.759534000000013
12331	5349.916666666667	22.786283583333347
12461	5349.916666666667	23.481772750000015
12468	5349.916666666667	23.519222166666683
12470	5349.916666666667	23.529922000000017
12471	5349.916666666667	23.535271916666684
12472	5349.916666666667	23.54062183333335
12816	5349.916666666667	25.380993166666684
12980	5349.916666666667	26.258379500000018
15246	5349.916666666667	38.381290666666686
15247	5310.625	38.386601291666686
15248	5310.625	38.391911916666686
15258	5310.625	38.445018166666685
15263	5310.625	38.471571291666685
15264	3438	38.47500929166669
15265	1730.8333333333333	38.47674012500002
15266	1171.0833333333333	38.47791120833335
15269	1057.5416666666665	38.48108383333335
15270	1057.5416666666665	38.48214137500002
15271	1057.5416666666665	38.48319891666669
15273	1057.5416666666665	38.485314000000024
15275	1057.5416666666665	38.48742908333336
15277	1057.5416666666665	38.4895441666667
15279	1062.3749999999998	38.4916689166667
15282	1062.3749999999998	38.494856041666694
15283	1062.3749999999998	38.49591841666669
15287	1062.3749999999998	38.50016791666669
15305	1062.3749999999998	38.51929066666669
15306	1062.3749999999998	38.52035304166669
15309	1070.2916666666667	38.52356391666669
15311	1070.2916666666667	38.525704500000025
15315	1070.2916666666667	38.52998566666669
15316	1070.2916666666667	38.531055958333354
15317	1070.2916666666667	38.53212625000002
15397	1099.2916666666667	38.620069583333354
15454	1149.7916666666667	38.68560770833336
15463	1149.7916666666667	38.69595583333336
15473	1149.7916666666667	38.70745375000003
15475	1149.7916666666667	38.70975333333336
15477	1149.7916666666667	38.71205291666669
15480	1149.7916666666667	38.715502291666695
15481	1149.7916666666667	38.716652083333365
15483	1149.7916666666667	38.7189516666667
15484	1149.7916666666667	38.72010145833337
15487	1149.7916666666667	38.72355083333337
15489	1149.7916666666667	38.7258504166667
15490	1149.7916666666667	38.72700020833337
15491	1148.7083333333333	38.728148916666704
15492	1147.625	38.729296541666706
15493	1140	38.730436541666705
15496	1140	38.733856541666704
15498	1140	38.7361365416667
15499	1140	38.7372765416667
15500	1140	38.7384165416667
15503	1140	38.7418365416667
15508	1140	38.7475365416667
15509	1140	38.7486765416667
15510	1063	38.7497395416667
15514	1063	38.7539915416667
15520	1063	38.7603695416667
15521	1063	38.7614325416667
15522	1063	38.7624955416667
15523	1063	38.763558541666704
15527	1063	38.767810541666705
15528	1063	38.76887354166671
15532	1034.4166666666667	38.77301120833337
15534	1034.4166666666667	38.775080041666705
15535	1034.4166666666667	38.776114458333375
15540	1034.4166666666667	38.78128654166671
15542	1034.4166666666667	38.78335537500004
15543	1034.4166666666667	38.78438979166671
15545	1034.4166666666667	38.786458625000044
15547	1034.4166666666667	38.78852745833338
15549	1034.4166666666667	38.79059629166671
15551	1034.4166666666667	38.79266512500004
15557	1034.4166666666667	38.79887162500004
15560	1034.4166666666667	38.80197487500004
15565	1034.4166666666667	38.80714695833338
15566	1034.4166666666667	38.808181375000046
15569	1034.4166666666667	38.81128462500005
15572	1034.4166666666667	38.81438787500005
15575	1033.1666666666667	38.81748737500005
15579	1033.1666666666667	38.82162004166671
15800	1033.1666666666667	39.049949875000046
15801	1042.3333333333333	39.050992208333376
15802	1248.5416666666667	39.052240750000045
15804	1358.5833333333333	39.05495791666671
15806	2127.3333333333335	39.05921258333338
15807	3353.5416666666665	39.062566125000046
15808	4556.791666666667	39.06712291666671
15828	4556.791666666667	39.158258750000044
15830	4556.791666666667	39.167372333333375
15833	4439.166666666667	39.180689833333375
15835	4378.833333333333	39.18944750000004
15844	4378.833333333333	39.22885700000004
15845	4376.833333333333	39.23323383333337
15849	4382.625	39.25076433333337
15853	4382.625	39.26829483333337
18465	4382.625	50.715711333333374
18543	4382.625	51.057556083333374
18781	4382.625	52.10062083333337
18785	4382.625	52.11815133333337
18786	4382.625	52.12253395833337
18859	4382.625	52.44246558333337
18861	4382.625	52.451230833333376
18864	4382.625	52.46437870833338
18868	4382.625	52.48190920833338
18871	4382.625	52.49505708333338
18872	4382.625	52.49943970833338
18873	4385.708333333333	52.50382541666671
18876	4385.708333333333	52.51698254166671
18880	4385.708333333333	52.53452537500004
18883	4385.708333333333	52.547682500000036
18889	4385.708333333333	52.573996750000035
18890	4385.708333333333	52.578382458333365
18892	4385.708333333333	52.587153875000034
18893	4385.708333333333	52.591539583333365
18894	4385.708333333333	52.595925291666696
18895	4385.708333333333	52.600311000000026
18896	4385.708333333333	52.60469670833336
18897	4385.708333333333	52.60908241666669
18898	4385.708333333333	52.61346812500002
18900	4363.458333333334	52.622195041666686
18904	4363.458333333334	52.63964887500002
18905	4363.458333333334	52.64401233333335
18906	4363.458333333334	52.64837579166668
18907	4403.375	52.65277916666668
18951	4403.375	52.84652766666668
18952	4403.375	52.850931041666684
18953	4403.375	52.855334416666686
18954	4403.375	52.85973779166669
18958	4408.75	52.87737279166669
18959	4408.75	52.88178154166669
18960	4408.75	52.88619029166669
18963	4408.75	52.899416541666696
18965	4408.75	52.908234041666695
18966	4408.75	52.9126427916667
18967	4408.75	52.9170515416667
18968	4408.75	52.921460291666705
18969	4408.75	52.92586904166671
18970	4408.75	52.93027779166671
22917	4408.75	70.33161404166671
22918	4408.75	70.33602279166671
22920	4408.75	70.34484029166671
22921	4408.75	70.34924904166671
22922	4408.75	70.3536577916667
22923	4408.75	70.3580665416667
22924	4408.75	70.3624752916667
22925	4408.75	70.3668840416667
22926	4408.75	70.37129279166669
24431	4408.75	77.0064615416667
24589	4408.75	77.7030440416667
24591	4408.75	77.7118615416667
24593	4408.75	77.72067904166671
24597	4408.75	77.73831404166671
24604	4410.208333333333	77.76918550000005
24605	4481.75	77.77366725000005
24606	4481.75	77.77814900000004
24608	4481.75	77.78711250000003
24610	4481.75	77.79607600000003
24612	4484.875	77.80504575000003
24615	4510.458333333333	77.81857712500003
24617	4621.458333333333	77.8278200416667
24624	4621.458333333333	77.86017025000002
24625	4397.291666666667	77.86456754166669
24630	2762.7916666666665	77.87838150000002
24636	738.5	77.88281250000001
24639	429.9583333333333	77.88410237500001
24640	88.83333333333333	77.88419120833335
24779	88.83333333333333	77.89653904166668
25812	88.83333333333333	77.98830387500001
25813	88.83333333333333	77.98839270833335
25828	88.83333333333333	77.98972520833335
25831	88.83333333333333	77.98999170833335
25832	88.83333333333333	77.99008054166669
25833	88.83333333333333	77.99016937500002
25835	88.83333333333333	77.9903470416667
25836	88.83333333333333	77.99043587500003
25837	88.83333333333333	77.99052470833337
25838	88.83333333333333	77.9906135416667
25839	88.83333333333333	77.99070237500004
25841	88.83333333333333	77.99088004166671
25842	88.83333333333333	77.99096887500005
25844	88.83333333333333	77.99114654166672
25846	88.83333333333333	77.9913242083334
25848	88.83333333333333	77.99150187500007
25850	88.83333333333333	77.99167954166674
25853	88.83333333333333	77.99194604166674
25854	88.83333333333333	77.99203487500007
25855	88.83333333333333	77.99212370833341
25856	88.83333333333333	77.99221254166675
25857	88.83333333333333	77.99230137500008
25858	88.83333333333333	77.99239020833342
25860	88.83333333333333	77.99256787500009
25907	3692.8333333333335	78.16613104166676
25908	9845.166666666666	78.17597620833342
25910	16599.625	78.20917545833342
25912	16599.625	78.24237470833341
25918	16599.625	78.34197245833342
25920	16599.625	78.37517170833341
25921	16599.625	78.39177133333341
25940	16599.625	78.70716420833341
25973	16599.625	79.25495183333341
33934	16599.625	211.40456645833342
33935	16599.625	211.42116608333342
33937	16599.625	211.4543653333334
34087	16599.625	213.94430908333342
34089	16599.625	213.97750833333342
34091	16599.625	214.0107075833334
34097	16599.625	214.1103053333334
34099	16599.625	214.1435045833334
35655	16599.625	239.9725210833334
36848	16599.625	259.7758737083334
37003	16599.625	262.3488155833334
37005	16599.625	262.3820148333334
37368	16599.625	268.40767870833344
37370	16599.625	268.44087795833343
37371	16599.625	268.45747758333346
37372	16599.625	268.4740772083335
37373	16599.625	268.4906768333335
37375	16599.625	268.5238760833335
37376	16599.625	268.54047570833353
37378	16599.625	268.5736749583335
37379	16599.625	268.59027458333355
37381	16599.625	268.62347383333355
37382	16599.625	268.6400734583336
37399	16599.625	268.92226708333357
37403	16599.625	268.98866558333356
37404	16599.625	269.0052652083336
37407	16599.625	269.0550640833336
37412	16599.625	269.1380622083336
37413	16599.625	269.15466183333365
37416	16599.625	269.20446070833367
37418	16599.625	269.23765995833367
37419	16599.625	269.2542595833337
37422	16599.625	269.3040584583337
37423	16599.625	269.32065808333374
37424	16599.625	269.33725770833377
37425	16599.625	269.3538573333338
37426	16599.625	269.3704569583338
37427	16599.625	269.38705658333384
37428	16599.625	269.40365620833387
37431	16599.625	269.4534550833339
37432	16599.625	269.4700547083339
37435	16599.625	269.51985358333394
37436	16599.625	269.53645320833397
37437	16599.625	269.553052833334
37438	16599.625	269.569652458334
37442	16599.625	269.636050958334
37443	16599.625	269.65265058333404
37444	16599.625	269.66925020833406
37447	16599.625	269.7190490833341
37448	16599.625	269.7356487083341
37450	16599.625	269.7688479583341
37452	16599.625	269.8020472083341
37453	16599.625	269.8186468333341
37455	16599.625	269.8518460833341
37456	16599.625	269.86844570833415
37458	16599.625	269.90164495833415
37459	16599.625	269.9182445833342
37461	16599.625	269.95144383333417
37462	16599.625	269.9680434583342
37463	16599.625	269.9846430833342
37468	16599.625	270.06764120833424
37470	16599.625	270.10084045833423
37471	16599.625	270.11744008333426
37472	16599.625	270.1340397083343
37473	16599.625	270.1506393333343
37475	16599.625	270.1838385833343
37476	16599.625	270.20043820833433
37480	16599.625	270.2668367083343
37481	16599.625	270.28343633333435
37482	16599.625	270.3000359583344
37483	16599.625	270.3166355833344
37485	16599.625	270.3498348333344
37487	16599.625	270.3830340833344
37488	16599.625	270.3996337083344
37490	16599.625	270.4328329583344
37491	15059.791666666666	270.4478927500011
37493	13041.916666666666	270.47397658333443
37494	12699.041666666666	270.4866756250011
37497	9098.166666666666	270.5139701250011
37500	3076.4166666666665	270.52319937500107
37503	2231.4166666666665	270.5298936250011
37505	2231.4166666666665	270.5343564583344
37508	2209.125	270.5409838333344
37509	2209.125	270.5431929583344
37511	2208.2083333333335	270.54760937500106
37512	2208.2083333333335	270.5498175833344
37515	2208.2083333333335	270.5564422083344
37516	2208.2083333333335	270.5586504166677
37517	2208.2083333333335	270.56085862500106
37518	2208.2083333333335	270.5630668333344
37519	2208.2083333333335	270.56527504166775
37520	2208.2083333333335	270.5674832500011
37521	2208.2083333333335	270.56969145833443
37523	2208.2083333333335	270.5741078750011
37525	2208.2083333333335	270.5785242916678
37530	2208.2083333333335	270.58956533333446
37531	2208.2083333333335	270.5917735416678
37534	2208.2083333333335	270.5983981666678
37535	2208.2083333333335	270.6006063750011
37536	2208.2083333333335	270.60281458333446
37537	2208.2083333333335	270.6050227916678
37538	2208.2083333333335	270.60723100000115
37539	2208.2083333333335	270.6094392083345
37540	2208.2083333333335	270.61164741666784
37541	2208.2083333333335	270.6138556250012
37543	2208.2083333333335	270.61827204166786
37545	2208.2083333333335	270.62268845833455
37549	2208.2083333333335	270.63152129166787
37550	2208.2083333333335	270.6337295000012
37553	2208.2083333333335	270.6403541250012
37554	2208.2083333333335	270.6425623333345
37555	2208.2083333333335	270.64477054166787
37556	2208.2083333333335	270.6469787500012
37561	2208.2083333333335	270.65801979166787
37603	2208.2083333333335	270.7507645416679
37606	2208.2083333333335	270.75738916666785
37610	2208.2083333333335	270.76622200000116
37612	2208.2083333333335	270.77063841666785
37615	2208.2083333333335	270.7772630416678
37617	2208.2083333333335	270.7816794583345
37618	2208.2083333333335	270.78388766666785
37619	2208.2083333333335	270.7860958750012
37621	2208.2083333333335	270.7905122916679
37626	2198.9583333333335	270.80150708333457
37693	2230.625	270.9509589583346
37694	2240.7083333333335	270.9531996666679
37697	2246	270.9599376666679
37698	2246	270.9621836666679
39005	2246	273.8977056666679
39006	2246	273.8999516666679
45402	2246	288.2653676666679
45405	2246	288.27210566666787
45407	2246	288.2765976666679
45426	2246	288.3192716666679
45427	2246	288.3215176666679
45429	2246	288.3260096666679
45431	2246	288.33050166666794
45433	2246	288.33499366666797
45435	2262	288.339517666668
45444	2262	288.35987566666796
45445	2262	288.36213766666793
45450	1774.9166666666667	288.3710122500013
45468	691.0416666666666	288.3834510000013
45593	691.0416666666666	288.4698312083346
45597	691.0416666666666	288.4725953750013
45751	691.0416666666666	288.5790157916679
45756	691.0416666666666	288.58247100000125
45761	691.0416666666666	288.58592620833457
45762	691.0416666666666	288.5866172500012
45779	691.0416666666666	288.59836495833457
45783	691.0416666666666	288.60112912500125
45785	691.0416666666666	288.6025112083346
45789	691.0416666666666	288.60527537500127
45802	691.0416666666666	288.61425891666795
45803	691.0416666666666	288.6149499583346
45805	691.0416666666666	288.61633204166793
45811	691.0416666666666	288.62047829166795
45812	691.0416666666666	288.6211693333346
45818	691.0416666666666	288.6253155833346
45819	691.0416666666666	288.62600662500125
45820	691.0416666666666	288.6266976666679
45824	691.0416666666666	288.6294618333346
45831	691.0416666666666	288.63429912500123
45835	691.0416666666666	288.6370632916679
45837	691.0416666666666	288.63844537500125
45844	691.0416666666666	288.6432826666679
45849	691.0416666666666	288.64673787500124
45850	691.0416666666666	288.6474289166679
45852	691.0416666666666	288.6488110000012
45854	691.0416666666666	288.65019308333456
45858	691.0416666666666	288.65295725000124
45863	691.0416666666666	288.65641245833456
45865	691.0416666666666	288.6577945416679
45869	691.0416666666666	288.6605587083346
45870	691.0416666666666	288.6612497500012
45872	691.0416666666666	288.66263183333456
45873	691.0416666666666	288.6633228750012
45874	691.0416666666666	288.66401391666784
45877	691.0416666666666	288.6660870416678
45878	691.0416666666666	288.66677808333446
45880	691.0416666666666	288.6681601666678
45881	691.0416666666666	288.66885120833444
45883	691.0416666666666	288.6702332916678
45885	691.0416666666666	288.6716153750011
45888	691.0416666666666	288.6736885000011
45890	691.0416666666666	288.67507058333445
45893	691.0416666666666	288.6771437083344
45903	691.0416666666666	288.68405412500107
45907	691.0416666666666	288.68681829166775
45909	691.0416666666666	288.6882003750011
45910	691.0416666666666	288.68889141666773
45911	691.0416666666666	288.68958245833437
45912	691.0416666666666	288.690273500001
45919	691.0416666666666	288.6951107916677
45921	691.0416666666666	288.696492875001
45927	691.0416666666666	288.70063912500103
45935	691.0416666666666	288.7061674583344
45936	691.0416666666666	288.70685850000103
45937	691.0416666666666	288.7075495416677
45938	691.0416666666666	288.7082405833343
45940	691.0416666666666	288.70962266666766
45941	691.0416666666666	288.7103137083343
45942	691.0416666666666	288.71100475000094
45946	820.75	288.71428775000095
45949	1970.7083333333333	288.72019987500096
45950	2530.8333333333335	288.72273070833427
45951	3031.4166666666665	288.7257621250009
45959	3261.8333333333335	288.7518567916676
45964	3702.25	288.7703680416676
45972	3702.25	288.79998604166764
45973	3702.25	288.80368829166764
45974	4017.5416666666665	288.8077058333343
45980	4017.5416666666665	288.8318110833343
45981	3817.3333333333335	288.83562841666765
45985	3817.3333333333335	288.85089775000097
45987	3817.3333333333335	288.85853241666763
45988	3827.0416666666665	288.8623594583343
45989	3758.125	288.8661175833343
45992	3758.125	288.87739195833433
45995	3758.125	288.88866633333436
45996	2953.2916666666665	288.891619625001
45997	874.875	288.892494500001
45999	24.25	288.892543000001
46004	24.25	288.892664250001
46007	24.25	288.89273700000103
46009	24.25	288.892785500001
46010	24.25	288.89280975000105
46012	24.25	288.89285825000104
46015	24.25	288.89293100000106
46019	24.25	288.89302800000104
46021	24.25	288.89307650000103
46022	24.25	288.89310075000105
46023	24.25	288.8931250000011
46027	24.25	288.89322200000106
49306	24.25	288.97273775000104
49308	24.25	288.97278625000104
49312	24.25	288.972883250001
49313	24.25	288.97290750000104
49317	24.25	288.973004500001
49320	24.25	288.97307725000104
49324	3467.4166666666665	288.9869469166677
49326	6421.291666666667	288.99978950000104
49329	11938.916666666666	289.035606250001
49570	11938.916666666666	291.9128851666677
52436	11938.916666666666	326.12982033333435
52438	11938.916666666666	326.1536981666677
52439	11938.916666666666	326.1656370833344
52440	11938.916666666666	326.17757600000107
52445	11703.625	326.23609412500105
52448	6998.125	326.25708850000103
52449	4739.333333333333	326.2618278333344
52452	1159.2916666666667	326.2653057083344
52464	908.5416666666666	326.27620820833437
52465	908.5416666666666	326.277116750001
52466	908.5416666666666	326.2780252916677
52468	908.5416666666666	326.279842375001
52475	908.5416666666666	326.2862021666677
52478	908.5416666666666	326.2889277916677
52482	908.5416666666666	326.2925619583343
52484	908.5416666666666	326.29437904166764
52485	908.5416666666666	326.2952875833343
52510	908.5416666666666	326.318001125001
52512	908.5416666666666	326.3198182083343
52514	908.5416666666666	326.32163529166763
52515	908.5416666666666	326.3225438333343
52518	908.5416666666666	326.3252694583343
52524	908.5416666666666	326.3307207083343
52525	908.5416666666666	326.33162925000096
52527	908.5416666666666	326.3334463333343
52529	908.5416666666666	326.3352634166676
52532	908.5416666666666	326.3379890416676
52535	908.5416666666666	326.34071466666757
52537	908.5416666666666	326.3425317500009
52812	908.5416666666666	326.59238070833425
52813	908.5416666666666	326.5932892500009
52815	908.5416666666666	326.59510633333423
