position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
173	1503.9166666666667	0
180	1503.9166666666667	0.010527416666666668
189	1751.125	0.026287541666666667
195	5959	0.06204154166666667
198	9177.166666666666	0.08957304166666667
205	9341	0.15496004166666666
206	9472.25	0.16443229166666665
207	9472.25	0.17390454166666663
208	9472.25	0.18337679166666662
209	9472.25	0.1928490416666666
216	9472.25	0.2591547916666666
222	9332.375	0.31514904166666663
232	5255.916666666667	0.3677082083333333
233	1652.4583333333333	0.3693606666666666
235	1258.5833333333333	0.3718778333333333
241	1112.7083333333333	0.3785540833333333
251	1049.9583333333333	0.38905366666666663
253	1029.7916666666667	0.39111324999999997
256	1029.7916666666667	0.394202625
265	1029.7916666666667	0.40347075
276	1029.7916666666667	0.41479845833333334
290	1098.4166666666667	0.43017629166666665
291	1118.6666666666667	0.4312949583333333
295	1167.0416666666667	0.43596312499999995
296	1167.0416666666667	0.4371301666666666
298	1167.0416666666667	0.43946424999999995
303	1065.5416666666667	0.4447919583333333
305	978.6666666666666	0.4467492916666666
307	508.875	0.4477670416666666
309	347.7083333333333	0.44846245833333326
321	331.625	0.4524419583333333
324	331.625	0.4534368333333333
326	331.625	0.4541000833333333
335	331.625	0.4570847083333333
348	402.8333333333333	0.46232154166666667
354	403.2083333333333	0.46474079166666665
359	403.2083333333333	0.46675683333333334
363	403.2083333333333	0.4683696666666667
364	403.2083333333333	0.46877287500000003
371	403.2083333333333	0.47159533333333337
383	403.2083333333333	0.4764338333333334
662	1273	0.8316008333333333
663	1878.9166666666667	0.83347975
665	2183.8333333333335	0.8378474166666666
668	2588.25	0.8456121666666666
669	2583.7083333333335	0.8481958749999999
675	2575.9583333333335	0.8636516249999999
678	2450	0.8710016249999999
680	2441.375	0.8758843749999999
682	2440.75	0.8807658749999999
687	2427.25	0.8929021249999999
688	2427.25	0.8953293749999999
689	2427.25	0.8977566249999999
690	2427.25	0.9001838749999999
692	2427.25	0.9050383749999998
696	2427.25	0.9147473749999998
702	2427.25	0.9293108749999998
713	2427.25	0.9560106249999998
715	2475.0833333333335	0.9609607916666665
