position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
1747	2466.25	0
1995	2466.4166666666665	0.6116713333333332
1996	2466.4166666666665	0.6141377499999999
2000	2466.4166666666665	0.6240034166666666
2116	2466.4166666666665	0.9101077499999999
2122	2466.4166666666665	0.9249062499999999
2123	2466.4166666666665	0.9273726666666666
2125	2466.4166666666665	0.9323055
2127	2466.4166666666665	0.9372383333333334
2132	2466.4166666666665	0.94957041666666675
2133	2469.7083333333335	0.9520401250000001
2135	2469.9583333333335	0.9569800416666668
2136	2469.9583333333335	0.9594500000000001
2137	2469.9583333333335	0.9619199583333334
2138	2469.9583333333335	0.9643899166666667
2141	2469.9583333333335	0.9717997916666667
2143	2265.375	0.9763305416666668
2154	2179.0833333333335	1.0003004583333335
2157	1761.9583333333333	1.0055863333333335
2163	1509.4166666666667	1.0146428333333335
2165	829.4583333333334	1.0163017500000002
2167	421.6666666666667	1.0171450833333335
2172	187.375	1.0180819583333336
2174	187.375	1.0184567083333336
2177	187.375	1.0190188333333337
2180	187.375	1.0195809583333337
4895	187.375	1.528304083333334
13847	187.375	3.205685083333334
14819	187.375	3.387813583333334
14847	187.375	3.393060083333334
14965	187.375	3.415170333333334
14966	187.375	3.415357708333334
15077	187.375	3.436156333333334
15078	187.375	3.4363437083333337
15081	187.375	3.4369058333333338
15091	187.375	3.438779583333334
15212	362.9166666666667	3.4826925000000006
15296	487.875	3.5236740000000006
15319	1036.7916666666667	3.547520208333334
15322	1237.5416666666667	3.551232833333334
15324	1259.6666666666667	3.5537521666666674
15325	1712.1666666666667	3.555464333333334
15328	2245.9583333333335	3.562202208333334
15329	1528.625	3.563730833333334
15332	7.5	3.563753333333334
15639	7.5	3.566055833333334
16847	7.5	3.5751158333333337
19084	7.5	3.5918933333333336
19102	7.5	3.592028333333334
19104	7.5	3.5920433333333337
21173	7.5	3.6075608333333338
21263	7.5	3.608235833333334
21265	7.5	3.608250833333334
23602	7.5	3.6257783333333338
23649	7.5	3.6261308333333337
23738	7.5	3.626798333333334
26541	7.5	3.6478208333333337
26544	7.5	3.6478433333333338
26629	7.833333333333333	3.648509166666667
26650	13.458333333333334	3.648791791666667
26668	35.333333333333336	3.649427791666667
26669	52.666666666666664	3.6494804583333336
26672	59.5	3.6496589583333336
26701	59.75	3.6513917083333336
26812	59.75	3.6580239583333336
26820	59.75	3.658501958333334
26848	59.75	3.6601749583333336
26887	59.75	3.6625052083333336
26892	59.75	3.6628039583333334
26894	59.75	3.662923458333333
26900	59.75	3.663281958333333
26904	59.75	3.6635209583333332
26910	59.75	3.663879458333333
26911	59.75	3.6639392083333333
27363	59.75	3.690946208333333
29979	59.75	3.847252208333333
30022	59.75	3.849821458333333
30023	59.75	3.849881208333333
30164	59.75	3.8583059583333332
30168	59.75	3.8585449583333333
30169	59.75	3.8586047083333335
30173	59.75	3.8588437083333336
30174	59.75	3.8589034583333337
30175	59.75	3.858963208333334
30178	59.75	3.859142458333334
30383	59.75	3.8713912083333337
30389	59.75	3.8717497083333337
30390	59.75	3.871809458333334
30391	59.75	3.871869208333334
30393	59.75	3.8719887083333338
30394	59.75	3.872048458333334
30398	59.75	3.872287458333334
30400	59.75	3.872406958333334
30599	59.75	3.884297208333334
30684	59.75	3.889375958333334
30685	59.75	3.889435708333334
30687	59.75	3.889555208333334
30828	59.75	3.897979958333334
30831	59.75	3.898159208333334
30952	59.75	3.905388958333334
30953	59.75	3.905448708333334
31092	59.75	3.913753958333334
31094	59.75	3.9138734583333337
31097	59.75	3.9140527083333336
31098	59.75	3.9141124583333338
31100	59.75	3.9142319583333336
31102	59.75	3.9143514583333334
31296	59.75	3.9259429583333336
31297	59.75	3.9260027083333338
31302	59.75	3.9263014583333335
31303	59.75	3.9263612083333337
32229	59.75	3.9816897083333336
32242	59.75	3.9824664583333336
32244	59.75	3.9825859583333334
32246	59.75	3.9827054583333332
32248	59.75	3.982824958333333
32976	59.75	4.026322958333333
32978	59.75	4.026442458333333
32988	59.75	4.027039958333333
32991	59.75	4.027219208333333
32995	59.75	4.027458208333333
33000	59.75	4.027756958333333
33012	59.75	4.028473958333333
33021	59.75	4.029011708333333
33024	59.75	4.029190958333333
33025	59.75	4.0292507083333335
34175	59.75	4.097963208333334
34308	59.75	4.105909958333334
34312	59.75	4.106148958333334
34314	59.75	4.106268458333334
34317	59.75	4.106447708333334
34324	59.75	4.1068659583333345
36427	59.75	4.232520208333335
36433	59.75	4.232878708333335
36434	59.75	4.232938458333335
36435	59.75	4.232998208333335
36635	59.75	4.2449482083333345
36763	59.75	4.252596208333334
36764	59.75	4.252655958333334
36985	59.75	4.265860708333334
36986	59.75	4.265920458333334
36987	59.75	4.2659802083333345
36989	59.75	4.266099708333335
36992	59.75	4.266278958333335
36994	59.75	4.266398458333335
36996	59.75	4.266517958333336
36997	59.75	4.266577708333336
37001	59.75	4.2668167083333355
37014	59.75	4.2675934583333355
37015	59.75	4.267653208333336
37018	59.75	4.267832458333336
37024	59.75	4.268190958333336
37029	59.75	4.268489708333336
37038	59.75	4.269027458333336
37042	59.75	4.269266458333336
37044	59.75	4.269385958333336
37049	59.75	4.269684708333336
37050	59.75	4.269744458333336
37051	59.75	4.269804208333336
37052	59.75	4.269863958333336
37053	59.75	4.269923708333336
37058	59.75	4.270222458333336
37080	59.75	4.2715369583333365
37081	59.75	4.271596708333337
37098	59.75	4.272612458333336
37140	59.75	4.275121958333337
37141	59.75	4.275181708333337
37146	59.75	4.275480458333337
37287	59.75	4.283905208333336
37288	59.75	4.283964958333336
38171	59.75	4.336724208333337
38221	59.75	4.339711708333336
38239	59.75	4.340787208333336
38248	59.75	4.341324958333336
38590	59.75	4.361759458333337
38622	207.16666666666666	4.36838879166667
38639	555.25	4.37782804166667
38648	555.25	4.38282529166667
38651	555.25	4.38449104166667
38652	555.25	4.3850462916666695
38662	555.25	4.39059879166667
38680	244.83333333333334	4.395005791666669
38686	66.70833333333333	4.39540604166667
38703	66.70833333333333	4.396540083333337
38706	66.70833333333333	4.396740208333337
38753	66.70833333333333	4.399875500000003
39781	66.70833333333333	4.468451666666669
39800	66.70833333333333	4.469719125000003
39803	66.70833333333333	4.469919250000003
39862	66.70833333333333	4.47385504166667
40548	10.291666666666666	4.480915125000003
41219	10.291666666666666	4.487820833333336
41220	10.291666666666666	4.487831125000002
41266	10.291666666666666	4.488304541666669
41272	10.291666666666666	4.48836629166667
41285	10.291666666666666	4.488500083333336
41286	10.291666666666666	4.488510375000002
41290	10.291666666666666	4.488551541666669
41304	10.291666666666666	4.488695625000003
41387	10.291666666666666	4.489549833333336
42414	49.5	4.540386333333336
42500	20.25	4.5421278333333355
42506	9.708333333333334	4.542186083333336
42507	1.7916666666666667	4.542187875000002
42513	0.6666666666666666	4.542191875000002
42523	0.6666666666666666	4.542198541666669
42535	0.6666666666666666	4.542206541666669
42537	0.6666666666666666	4.542207875000003
42544	0.6666666666666666	4.542212541666669
42548	0.6666666666666666	4.542215208333336
42554	0.6666666666666666	4.542219208333336
42591	0.6666666666666666	4.542243875000002
42592	0.6666666666666666	4.542244541666669
42597	0.6666666666666666	4.542247875000002
