position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
20	409.5416666666667	0
27	409.5416666666667	0.002866791666666667
31	409.5416666666667	0.004504958333333333
34	409.5416666666667	0.005733583333333333
36	409.5416666666667	0.006552666666666666
42	409.5416666666667	0.009009916666666666
45	409.5416666666667	0.010238541666666667
47	409.5416666666667	0.011057625
48	409.5416666666667	0.011467166666666667
51	409.5416666666667	0.012695791666666668
58	409.5416666666667	0.015562583333333335
62	409.5416666666667	0.01720075
63	409.5416666666667	0.017610291666666666
65	409.5416666666667	0.018429375
71	372.0416666666667	0.020661625000000003
72	256.8333333333333	0.020918458333333338
75	164.5	0.02141195833333334
76	114.33333333333333	0.021526291666666673
81	76.45833333333333	0.02190858333333334
85	51	0.022112583333333338
360	51	0.036137583333333334
362	51	0.03623958333333333
363	51	0.036290583333333334
368	124.58333333333333	0.0369135
371	258.4583333333333	0.037688875000000004
372	474.4583333333333	0.038163333333333334
375	508.0833333333333	0.03968758333333333
380	531.9166666666666	0.042347166666666665
383	671.25	0.04436091666666667
385	755.4583333333334	0.045871833333333334
387	847.0416666666666	0.047565916666666666
390	852	0.05012191666666667
392	852	0.051825916666666666
397	852	0.056085916666666666
400	852	0.05864191666666667
404	852	0.06204991666666667
407	850.9583333333334	0.06460279166666667
411	850.9583333333334	0.068006625
416	850.9583333333334	0.07226141666666666
418	850.8333333333334	0.07396308333333333
419	850.8333333333334	0.07481391666666666
431	850.8333333333334	0.08502391666666666
432	846.1666666666666	0.08587008333333332
438	846.1666666666666	0.09094708333333332
443	846.1666666666666	0.09517791666666665
444	846.1666666666666	0.09602408333333332
448	846.1666666666666	0.09940874999999998
449	846.1666666666666	0.10025491666666664
451	846.1666666666666	0.10194724999999998
452	846.1666666666666	0.10279341666666664
453	846.1666666666666	0.1036395833333333
454	846.1666666666666	0.10448574999999996
456	846.1666666666666	0.1061780833333333
459	846.1666666666666	0.1087165833333333
460	846.1666666666666	0.10956274999999996
462	846.1666666666666	0.1112550833333333
466	846.1666666666666	0.11463974999999996
468	846.1666666666666	0.1163320833333333
471	846.1666666666666	0.1188705833333333
473	846.1666666666666	0.12056291666666663
476	846.1666666666666	0.12310141666666663
477	846.1666666666666	0.12394758333333329
480	846.1666666666666	0.1264860833333333
481	846.1666666666666	0.12733224999999998
485	846.1666666666666	0.13071691666666665
488	846.1666666666666	0.13325541666666665
489	846.1666666666666	0.13410158333333333
495	846.1666666666666	0.13917858333333333
570	846.1666666666666	0.20264108333333333
573	846.1666666666666	0.20517958333333333
576	846.1666666666666	0.20771808333333333
579	846.1666666666666	0.21025658333333333
582	846.1666666666666	0.21279508333333333
587	846.1666666666666	0.21702591666666665
591	846.1666666666666	0.22041058333333333
596	846.1666666666666	0.22464141666666665
597	846.1666666666666	0.22548758333333332
601	846.1666666666666	0.22887225
603	846.1666666666666	0.23056458333333332
608	846.1666666666666	0.23479541666666665
610	846.1666666666666	0.23648774999999997
611	846.1666666666666	0.23733391666666664
613	846.1666666666666	0.23902624999999997
623	957.0833333333334	0.2485970833333333
630	1078.875	0.2561492083333333
635	1196.7083333333333	0.26213274999999997
639	1361.5416666666667	0.2675789166666666
641	1375.75	0.27033041666666663
644	1422.2083333333333	0.27459704166666665
647	1431.5	0.27889154166666663
650	1449.3333333333333	0.28323954166666665
651	1607.0416666666667	0.2848465833333333
654	1647.1666666666667	0.2897880833333333
660	1647.1666666666667	0.29967108333333325
685	1817.375	0.3451054583333333
687	2050.7916666666665	0.3492070416666666
781	2151.3333333333335	0.551432375
784	2333.125	0.55843175
787	2699.5833333333335	0.5665305
788	2699.5833333333335	0.5692300833333334
789	2699.5833333333335	0.5719296666666667
792	2699.5833333333335	0.5800284166666667
1085	2699.5833333333335	1.3710063333333333
1086	2546.9166666666665	1.37355325
1091	2302.3333333333335	1.3850649166666666
1095	2302.3333333333335	1.39427425
1140	2302.3333333333335	1.49787925
1461	2302.3333333333335	2.23692825
1462	2302.3333333333335	2.2392305833333332
1466	2302.3333333333335	2.2484399166666664
1469	2302.3333333333335	2.2553469166666664
1471	2302.3333333333335	2.2599515833333332
1472	2302.3333333333335	2.2622539166666664
1477	2302.3333333333335	2.2737655833333332
1478	2302.3333333333335	2.2760679166666664
1480	2302.3333333333335	2.2806725833333332
1481	2302.3333333333335	2.2829749166666664
1482	2302.3333333333335	2.2852772499999996
1483	2302.3333333333335	2.2875795833333328
1488	2302.3333333333335	2.2990912499999996
1489	2302.3333333333335	2.3013935833333328
1493	2302.3333333333335	2.310602916666666
1494	2302.3333333333335	2.312905249999999
1500	167	2.3139072499999993
1635	167	2.3364522499999993
1674	167	2.3429652499999993
1836	394.25	2.406833749999999
1837	1195.3333333333333	2.4080290833333327
1840	1830.9583333333333	2.4135219583333325
1842	4292.75	2.4221074583333326
1847	4527.125	2.4447430833333326
1848	4527.125	2.4492702083333326
1851	4527.125	2.4628515833333324
1852	4527.125	2.4673787083333325
1853	4527.125	2.4719058333333326
2417	4527.125	5.025204333333333
2420	4710.333333333333	5.039335333333333
2485	4748.333333333333	5.347976999999999
2486	4748.333333333333	5.352725333333333
2768	4748.333333333333	6.691755333333333
2771	4748.333333333333	6.706000333333333
2773	4748.333333333333	6.715496999999999
3119	4748.333333333333	8.358420333333333
3142	4748.333333333333	8.467632
3145	3939.5416666666665	8.479450625
3146	3064.4166666666665	8.482515041666666
3147	698.7083333333334	8.483213749999999
3149	484.9166666666667	8.484183583333332
3151	484.9166666666667	8.485153416666664
3152	480.5416666666667	8.485633958333331
3154	475.375	8.48658470833333
3159	475.375	8.48896158333333
3160	475.375	8.48943695833333
3162	475.375	8.49038770833333
3170	1563.25	8.50289370833333
3171	6871.833333333333	8.509765541666663
3173	6871.833333333333	8.52350920833333
3175	6842.041666666667	8.537193291666663
3183	6842.041666666667	8.591929624999995
3185	6842.041666666667	8.605613708333328
3190	6842.041666666667	8.63982391666666
3193	6842.041666666667	8.66035004166666
3194	6842.041666666667	8.667192083333328
3198	6842.041666666667	8.694560249999995
3199	6842.041666666667	8.701402291666662
3200	6842.041666666667	8.70824433333333
3205	6528.583333333333	8.740887249999997
3208	6513.291666666667	8.760427124999996
3213	5399.416666666667	8.787424208333329
3214	4053.5833333333335	8.791477791666662
3217	4046.6666666666665	8.803617791666662
3224	4046.6666666666665	8.831944458333329
3225	4046.6666666666665	8.835991124999996
3226	4046.6666666666665	8.840037791666663
3227	4046.6666666666665	8.844084458333331
3233	4046.6666666666665	8.86836445833333
3234	4046.6666666666665	8.872411124999998
3242	4046.6666666666665	8.904784458333332
3246	4045.875	8.920967958333332
3250	4032.3333333333335	8.937097291666666
3251	4032.3333333333335	8.941129624999999
3252	4032.3333333333335	8.945161958333331
3255	3641.7083333333335	8.956087083333331
3257	3570.0416666666665	8.963227166666664
3259	3405.7916666666665	8.970038749999997
3262	3094.9583333333335	8.979323624999997
3263	3040.875	8.982364499999997
3267	3040.875	8.994527999999997
3272	3040.875	9.009732374999997
3273	3040.875	9.012773249999997
3275	3040.875	9.018854999999997
3278	3040.875	9.027977624999997
3279	3040.875	9.031018499999997
3280	3040.875	9.034059374999996
3283	3040.875	9.043181999999996
3287	3040.875	9.055345499999996
3293	3040.875	9.073590749999996
3298	3040.875	9.088795124999995
3299	3040.875	9.091835999999995
3301	3040.875	9.097917749999995
3302	3040.875	9.100958624999995
3303	3040.875	9.103999499999995
3304	3040.875	9.107040374999995
3305	3040.875	9.110081249999995
3306	3040.875	9.113122124999995
3307	3040.875	9.116162999999995
3308	3040.875	9.119203874999995
3310	3040.875	9.125285624999995
3317	3040.875	9.146571749999994
3320	3040.875	9.155694374999994
